FolderPath,PrefabName,InitPos,InitRot,GameObjectName,IntTL,SyncedTL
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-539.043585/27.337825/-7004.650989,0.0/79.801897/0.0,C119AS300283,IC000355,SSN002678
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-538.575681/27.312155/-7007.925549,0.0/79.801897/0.0,C119AS300282,IC000355,SSN002678
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-538.156245/27.350545/-7011.197062,0.0/84.758541/0.0,C119AS300281,IC000355,SSN002678
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-505.437758/29.185803/-6999.109998,0.0/78.646394/0.0,C119AS300280,IC000307,SSN002528
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-504.941986/29.256713/-7002.079708,0.0/78.646394/0.0,C119AS300279,IC000307,SSN002528
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-504.032976/29.285956/-7007.607863,0.0/69.249302/0.0,C119AS300278,IC000307,SSN002528
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-494.036674/26.793663/-6993.547206,0.0/78.646394/0.0,C119AS300277,IC000307,SSN002528
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-46.413221/48.327749/-6887.330435,0.0/64.403829/0.0,C119AS300276,IC000404,SSN003134
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-45.269161/48.344127/-6890.135327,0.0/64.403829/0.0,C119AS300275,IC000404,SSN003134
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-43.191152/48.407179/-6895.331140,0.0/64.112014/0.0,C119AS300274,IC000404,SSN003134
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-34.351728/46.195772/-6879.793538,0.0/256.968724/0.0,C119AS300273,IC000404,SSN002981
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,324.149276/48.427160/-6683.138187,0.0/42.907948/0.0,C119AS300272,IC000049,SSN003443
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1034.136207/13.567766/-5228.331854,0.0/328.434877/0.0,C119AS300271,IC000052,SSN001763
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,344.155335/46.759793/-6650.418550,0.0/45.406258/0.0,C119AS300270,,
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1024.172356/3.896247/-1521.520551,0.0/330.882209/0.0,C119AS300269,IC000065,SSN000527
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1012.052805/4.012993/-1500.238920,0.0/330.882209/0.0,C119AS300268,IC000065,SSN000527
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1071.329690/3.054419/-1488.287088,0.0/151.131659/0.0,C119AS300267,IC000065,SSN000560
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1015.111961/6.105174/-1504.841478,0.0/58.415688/0.0,C119AS300266,IC000065,SSN000594
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,718.946428/4.155483/-996.298057,0.0/330.733831/0.0,C119AS300265,IC000104,SSN000945
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,768.857141/4.348393/-964.011244,0.0/119.044869/0.0,C119AS300264,IC000104,SSN000989
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,762.574466/4.190653/-932.076260,0.0/119.044869/0.0,C119AS300263,IC000104,SSN000989
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1049.543431/9.640923/-4892.543117,0.0/178.898952/0.0,C119AS300262,IC000106,SSN000336
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1054.688393/12.895538/-5247.444279,0.0/112.076601/0.0,C119AS300261,IC000052,SSN002096
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1053.035735/15.354865/-5253.512881,0.0/112.076601/0.0,C119AS300260,IC000052,SSN002096
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1054.926211/12.932258/-5248.064046,0.0/187.957991/0.0,C119AS300259,IC000052,SSN000167
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1051.948365/15.418606/-5257.264929,0.0/112.076601/0.0,C119AS300258,IC000052,SSN002096
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1047.125012/15.274781/-5246.334154,0.0/187.957991/0.0,C119AS300257,IC000052,SSN000167
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1044.633840/15.416322/-5275.030154,0.0/187.957991/0.0,C119AS300256,IC000052,SSN000167
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1040.769344/15.456093/-5274.670276,0.0/187.957991/0.0,C119AS300255,IC000052,SSN000167
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,831.346745/19.544061/-6060.767724,0.0/109.992537/0.0,C119AS300254,IC000204,SSN001434
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,822.720963/21.739884/-6056.670101,0.0/207.418679/0.0,C119AS300253,IC000204,SSN001271
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,813.556298/19.653483/-6091.830226,0.0/202.491723/0.0,C119AS300252,IC000204,SSN001271
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,815.937074/21.781364/-6084.274250,0.0/287.665295/0.0,C119AS300251,IC000204,SSN001598
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,803.132860/19.408064/-6100.612585,0.0/287.665295/0.0,C119AS300250,IC000204,SSN001598
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,797.670917/21.726529/-6098.683541,0.0/207.418679/0.0,C119AS300249,IC000204,SSN001271
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,794.173576/21.710960/-6096.996298,0.0/207.418679/0.0,C119AS300248,IC000204,SSN001271
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,565.519010/33.680606/-6477.670665,0.0/30.845556/0.0,C119AS300247,IC000152,SSN000788
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,563.336377/35.854653/-6475.111059,0.0/221.335778/0.0,C119AS300246,IC000152,SSN000948
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,560.934671/35.888173/-6472.821786,0.0/221.335778/0.0,C119AS300245,IC000152,SSN000948
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,558.620256/35.922363/-6470.542314,0.0/222.704014/0.0,C119AS300244,IC000152,SSN000948
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,529.064399/38.217065/-6513.943125,0.0/231.209597/0.0,C119AS300243,IC000100,SSN000470
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,526.915978/38.255119/-6511.841905,0.0/231.209597/0.0,C119AS300242,IC000100,SSN000470
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,522.290417/38.396005/-6507.213895,0.0/229.633078/0.0,C119AS300241,IC000100,SSN000470
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,522.633723/36.496652/-6527.048285,0.0/231.209597/0.0,C119AS300240,IC000100,SSN000470
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,318.909103/46.295484/-6674.861554,0.0/238.282093/0.0,C119AS300239,IC000049,SSN003288
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,321.891511/48.441705/-6679.821917,0.0/48.597402/0.0,C119AS300238,IC000049,SSN003443
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,361.281220/44.095089/-6640.571393,0.0/45.406258/0.0,C119AS300237,IC000049,SSN003443
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,363.803617/46.214868/-6642.526658,0.0/48.597402/0.0,C119AS300236,IC000049,SSN003443
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,365.934452/46.130092/-6645.072136,0.0/48.597402/0.0,C119AS300235,IC000049,SSN003443
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,368.142106/46.207670/-6647.740035,0.0/42.907948/0.0,C119AS300234,IC000049,SSN003443
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,502.092158/36.441523/-6509.102467,0.0/231.209597/0.0,C119AS300233,IC000100,SSN000470
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,504.457840/38.433728/-6511.573974,0.0/41.108637/0.0,C119AS300232,IC000100,SSN000629
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,506.863539/38.488273/-6513.773606,0.0/41.108637/0.0,C119AS300231,IC000100,SSN000629
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,509.378605/38.542690/-6515.954557,0.0/46.813738/0.0,C119AS300230,IC000100,SSN000629
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,538.084111/36.884962/-6474.365389,0.0/30.845556/0.0,C119AS300229,IC000152,SSN000788
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,540.409448/36.901772/-6476.271365,0.0/30.845556/0.0,C119AS300228,IC000152,SSN000788
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,545.530030/36.959258/-6480.299866,0.0/30.771463/0.0,C119AS300227,IC000152,SSN000788
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,544.199993/33.573592/-6460.777903,0.0/30.845556/0.0,C119AS300226,IC000152,SSN000788
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,770.957297/19.303985/-6079.182404,0.0/287.665295/0.0,C119AS300225,IC000204,SSN001598
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,778.287560/21.466044/-6085.196471,0.0/0.964076/0.0,C119AS300224,IC000204,SSN001109
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,787.961524/19.831289/-6048.881979,0.0/0.964076/0.0,C119AS300223,IC000204,SSN001109
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,785.167986/21.961172/-6056.225536,0.0/109.992537/0.0,C119AS300222,IC000204,SSN001434
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,797.225729/19.751212/-6040.411192,0.0/109.992537/0.0,C119AS300221,IC000204,SSN001434
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,802.803055/21.982768/-6042.006597,0.0/0.964076/0.0,C119AS300220,IC000204,SSN001109
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,806.400092/21.957853/-6043.505893,0.0/0.964076/0.0,C119AS300219,IC000204,SSN001109
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1016.889555/15.270887/-5273.602039,0.0/5.320535/0.0,C119AS300218,IC000052,SSN001763
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1012.346708/12.822234/-5243.037613,0.0/112.076601/0.0,C119AS300217,IC000052,SSN002096
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1009.790237/14.986483/-5250.835839,0.0/112.076601/0.0,C119AS300216,IC000052,SSN002096
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1011.580417/12.825231/-5243.587808,0.0/5.131317/0.0,C119AS300215,IC000052,SSN001763
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1017.901275/15.173534/-5244.485999,0.0/5.320535/0.0,C119AS300214,IC000052,SSN001763
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1021.704316/15.189322/-5245.248841,0.0/5.320535/0.0,C119AS300213,IC000052,SSN001763
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1022.426205/9.879230/-4896.034414,0.0/178.898952/0.0,C119AS300212,IC000106,SSN000336
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1025.808713/12.085107/-4895.940256,0.0/351.845636/0.0,C119AS300211,IC000106,SSN000506
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1029.079815/12.099848/-4895.479091,0.0/351.845636/0.0,C119AS300210,IC000106,SSN000506
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1032.371604/12.130028/-4895.094330,0.0/358.548365/0.0,C119AS300209,IC000106,SSN000506
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,971.898071/8.812676/-4640.005213,0.0/341.059639/0.0,C119AS300208,IC000332,SSN001022
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,876.330095/5.534053/-3782.730289,0.0/191.657625/0.0,C119AS300207,IC000002,SSN000002
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,851.588885/6.031775/-3811.679699,0.0/291.771487/0.0,C119AS300206,IC000002,SSN000009
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,836.353082/6.877209/-4192.362328,0.0/81.973374/0.0,C119AS300205,IC000391,SSN001724
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,848.639627/6.900465/-4239.485791,0.0/267.666923/0.0,C119AS300204,IC000391,SSN001902
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1004.419945/8.679541/-4633.097629,0.0/341.059639/0.0,C119AS300203,IC000332,SSN001022
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,997.252140/11.195311/-4633.097080,0.0/166.994588/0.0,C119AS300202,IC000332,SSN001196
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,995.139255/11.233822/-4633.598984,0.0/166.994588/0.0,C119AS300201,IC000332,SSN001196
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,989.835585/11.272781/-4635.007732,0.0/172.524787/0.0,C119AS300200,IC000332,SSN001196
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1043.657066/9.817598/-4845.229933,0.0/350.026011/0.0,C119AS300199,IC000161,SSN000677
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1040.349169/11.902152/-4845.352089,0.0/174.354361/0.0,C119AS300198,IC000161,SSN000849
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1037.062263/11.877207/-4845.702030,0.0/174.354361/0.0,C119AS300197,IC000161,SSN000849
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1033.720487/11.868217/-4846.078057,0.0/178.977662/0.0,C119AS300196,IC000161,SSN000849
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1035.373632/12.581352/-4880.672865,0.0/177.611770/0.0,C119AS300195,IC000106,SSN000336
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1044.976792/12.494951/-4880.852779,0.0/178.898952/0.0,C119AS300194,IC000106,SSN000336
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1041.996919/12.498145/-4880.813878,0.0/178.898952/0.0,C119AS300193,IC000106,SSN000336
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1021.483379/12.328969/-4861.786546,0.0/350.026011/0.0,C119AS300192,IC000161,SSN000677
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,1024.441850/12.323485/-4861.327267,0.0/350.026011/0.0,C119AS300191,IC000161,SSN000677
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,1031.006575/12.332809/-4860.305877,0.0/344.922994/0.0,C119AS300190,IC000161,SSN000677
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1015.896796/9.558897/-4849.489234,0.0/350.026011/0.0,C119AS300189,IC000161,SSN000677
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,989.197013/11.242142/-4647.926757,0.0/336.881248/0.0,C119AS300188,IC000332,SSN001022
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,981.931100/11.184627/-4650.240176,0.0/341.949530/0.0,C119AS300187,IC000332,SSN001022
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,983.962960/11.197064/-4649.571665,0.0/341.949530/0.0,C119AS300186,IC000332,SSN001022
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,814.155721/6.980034/-4242.029550,0.0/267.666923/0.0,C119AS300185,IC000391,SSN001902
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,820.422560/9.656503/-4244.176943,0.0/346.794333/0.0,C119AS300184,IC000391,SSN001371
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,833.586957/9.505943/-4241.361111,0.0/166.235161/0.0,C119AS300183,IC000391,SSN001547
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,837.426508/9.512350/-4240.524333,0.0/166.235161/0.0,C119AS300182,IC000391,SSN001547
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,827.829948/9.832256/-4190.770255,0.0/166.235161/0.0,C119AS300181,IC000391,SSN001547
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,814.527228/9.877301/-4192.615703,0.0/346.794333/0.0,C119AS300180,IC000391,SSN001371
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,810.661199/9.930996/-4193.229430,0.0/346.794333/0.0,C119AS300179,IC000391,SSN001371
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,801.066198/6.934910/-4195.534600,0.0/81.973374/0.0,C119AS300178,IC000391,SSN001724
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,837.156060/8.759709/-3794.586450,0.0/20.795746/0.0,C119AS300177,IC000002,SSN000000
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,840.286362/8.849511/-3795.618541,0.0/21.681169/0.0,C119AS300176,IC000002,SSN000000
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,843.310386/8.863680/-3797.044128,0.0/191.839234/0.0,C119AS300175,IC000002,SSN000002
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,849.978069/8.906833/-3799.340315,0.0/191.657625/0.0,C119AS300174,IC000002,SSN000002
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1182.676413/6.426945/-3094.353219,0.0/105.486435/0.0,C119AS300173,IC000009,SSN000119
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1181.077362/6.392525/-3097.998542,0.0/105.486435/0.0,C119AS300172,IC000009,SSN000119
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1184.332678/4.136536/-3088.853860,0.0/208.165723/0.0,C119AS300171,IC000009,SSN000077
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1145.567705/6.928071/-3118.855760,0.0/208.165723/0.0,C119AS300170,IC000009,SSN000077
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,1142.197527/6.869930/-3116.852047,0.0/208.165723/0.0,C119AS300169,IC000009,SSN000077
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1142.377259/4.811376/-3136.311551,0.0/291.622345/0.0,C119AS300168,IC000009,SSN000104
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1015.667677/5.094411/-3403.651080,0.0/23.702160/0.0,C119AS300167,IC000005,SSN000065
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,999.688618/8.025386/-3432.325577,0.0/201.745803/0.0,C119AS300166,IC000005,SSN000054
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,996.918402/8.016033/-3431.216924,0.0/201.745803/0.0,C119AS300165,IC000005,SSN000054
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,990.697908/8.073159/-3428.865042,0.0/201.652133/0.0,C119AS300164,IC000005,SSN000054
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,999.526249/5.270681/-3444.792620,0.0/201.745803/0.0,C119AS300163,IC000005,SSN000054
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,963.380765/5.355148/-3533.403479,0.0/109.149960/0.0,C119AS300162,IC000000,SSN000044
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,954.557975/7.991402/-3529.198127,0.0/202.458688/0.0,C119AS300161,IC000000,SSN000027
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,958.137214/7.878615/-3530.789620,0.0/203.298804/0.0,C119AS300160,IC000000,SSN000027
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,967.261083/7.529764/-3554.603694,0.0/111.427336/0.0,C119AS300159,IC000000,SSN000044
